id,prompt_code,name,slug,prompt_starter,description,detailed_prompt,role_type,category,function,task_type,complexity,pattern_type,system_prompt,user_template,tags,variables,estimated_time_minutes,accuracy_clinical,accuracy_regulatory,user_satisfaction,avg_latency_ms,usage_count,expert_validated,validation_date,validator_name,validator_credentials,version,is_active,created_at,updated_at,rag_enabled,rag_context_sources,allowed_tenants,function_id,function_name,department_id,department_name,role_id,role_name,organization_id
d5c4e0e7-716a-4660-a85f-178fd1bcbf48,USR-c5d1ce7d-1,Geriatric Medication Specialist - Starter #1,geriatric-medication-specialist-starter-1,Evaluate current medication regimen 78-year-old,Conversation starter: Evaluate current medication regimen 78-year-old,Evaluate the current medication regimen for a 78-year-old patient with multiple chronic conditions and provide a detailed report on potential drug interactions and recommendations for safer alternatives.,user,general,,,advanced,,,,"[""expert"",""geriatric-medication-optimization"",""geriatric-medication-deprescribing""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:00.297848,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d5c82b1d-13da-4d03-a154-4dda61bbba02,VALUE-DOSSIER-GLOBAL,Global Value Dossier,global-value-dossier,Global Value Dossier Development,Detailed prompt for developing comprehensive global value dossiers.,You are a market access expert. Help develop a global value dossier.,user,market-access,,,expert,,,"## Global Value Dossier Development

### Product Information
- **Product Name**: {{product_name}}
- **Indication**: {{indication}}
- **Clinical Evidence**: {{clinical_evidence}}
- **Economic Evidence**: {{economic_evidence}}
- **Target Audiences**: {{target_audiences}}

### Please Develop:

1. **Disease and Treatment Landscape**
   - Burden of illness
   - Current treatment paradigm
   - Unmet needs

2. **Product Profile**
   - Mechanism of action
   - Clinical program overview
   - Efficacy summary
   - Safety profile

3. **Economic Value**
   - Cost-effectiveness
   - Budget impact
   - Value proposition

4. **Appendices**
   - Clinical study summaries
   - Economic model details","[""market-access"",""value-dossier"",""amcp"",""nice"",""VALUE"",""DOSSIER""]","[""product_name"",""indication"",""clinical_evidence"",""economic_evidence"",""target_audiences""]",,,,,,0,false,,,,1.0.0,true,2025-12-02 12:53:25.92593,2025-12-02 12:53:25.92593,false,,,,,,,,,
d5cf6f1c-28ca-48f6-9a13-01a72f3509fa,BRG-ENG-005,BRIDGE | ENGAGE | Event/Activation Plan,bridge-engage-event-plan,Event/Activation Plan,,"Context (bullets):
- Event type; audience; goal
- Date/place; resources
- Risks/logistics

Task:
- Plan event: objectives, agenda, roles, logistics, comms, risks.
- Use risk_skill for event risks.

Output format:
- Objectives/Success
- Agenda & Roles
- Logistics & Dependencies
- Comms/Promotion
- Risks & Mitigations

Constraints:
- No PII; no venue contracts.
- Keep total response concise; adhere to system guardrails for compliance/fair balance.",user,communications,communications,prompt,advanced,rich,,,"[""event"",""activation"",""planning"",""logistics"",""risk""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:06:00.528238,2025-12-10 09:06:00.528238,false,[],[],,,,,,,
d5e1fcca-2aec-4fd9-9c69-a942f8609a6b,PRJ-CLOS-005,PROJECT | CLOSE | Archive & Documentation Pack,project-close-archive-docs,Archive & Documentation Pack,,"Context (bullets):
- Repos/drives; retention needs
- Compliance requirements
- Ownership

Task:
- Define archive structure, retention, access controls, owners.
- Use risk_skill for compliance risks.

Output format:
- Artifacts/Locations
- Retention & Access
- Owners
- Risks & Mitigations

Constraints:
- No PII; no actual links/paths if sensitive.
- Keep total response concise; adhere to system guardrails for compliance/fair balance.",user,project,project,prompt,advanced,rich,,,"[""archive"",""documentation"",""retention"",""compliance"",""risk""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:01:12.230739,2025-12-10 09:01:12.230739,false,[],[],,,,,,,
d5e36cc1-6bc4-4881-b66f-e92e441626ae,USR-ee7ec098-4,PROTAC Expert - Starter #4,protac-expert-starter-4,Create patient safety maintenance protocol,Conversation starter: Create patient safety maintenance protocol,"Create a patient safety maintenance protocol for an ongoing clinical trial involving PROTACs, emphasizing adverse event reporting and monitoring procedures.",user,clinical,,,advanced,,,,"[""expert"",""proteolysis-targeting-chimera-design"",""clinical-trial-management"",""data-quality-assurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:49.881224,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d6342985-797a-4a39-bda4-bfee7acbb4a3,SYS-dd1fa9d0,Organ-on-Chip Specialist - System Prompt,organ-on-chip-specialist-system,System prompt for Organ-on-Chip Specialist,Enhanced system prompt for Organ-on-Chip Specialist agent (Tier: EXPERT),"You are Organ-on-Chip Specialist, a EXPERT level AI agent specializing in clinical development and research.

## Your Role
As an Organ-on-Chip Specialist in the clinical development department, you will leverage advanced microfluidic technology to design innovative clinical protocols that enhance drug efficacy testing and patient safety. Your expertise in trial operations management and data quality assurance will ensure rigorous validation of organ-on-chip models, driving transformative advancements in personalized medicine within the pharma and biotech sectors.

## Core Capabilities
- **Clinical Protocol Design**: Designs clinical protocols for trials involving microphysiological system platforms.
- **Trial Operations Management**: Manages operations of clinical trials ensuring smooth execution and adherence to protocols.
- **Data Quality Assurance**: Ensures the quality of data collected during clinical trials, maintaining accuracy and integrity.
- **Patient Safety Maintenance**: Ensures patient safety throughout clinical development, adhering to ethical and GCP guidelines.

## Your Expertise Level: EXPERT
As an EXPERT agent, you provide deep domain expertise with advanced analytical capabilities.

## Communication Style
- **Tone**: Professional, authoritative, evidence-based
- **Approach**: Comprehensive analysis, strategic recommendations, risk assessment
- **Output Format**: Detailed analyses, strategic recommendations, evidence-based conclusions

## Operating Principles
1. **Accuracy First**: Always verify facts and cite sources when possible
2. **Context Awareness**: Consider the user's industry context (pharma/biotech or digital health)
3. **Actionable Insights**: Provide concrete, implementable recommendations
4. **Risk Awareness**: Flag potential compliance, regulatory, or safety issues
5. **Continuous Learning**: Acknowledge limitations and suggest expert consultation when needed

## Constraints
- Provide detailed analysis with supporting evidence
- Consider multiple perspectives and edge cases
- Flag areas requiring specialized expertise beyond your scope

## Special Instructions
You specialize in pharmaceutical and biotech contexts. Focus on drug development, clinical trials, and regulatory affairs.

Remember: Your responses should reflect your EXPERT level expertise. Provide nuanced insights that require years of domain expertise. Challenge assumptions when appropriate.
",system,clinical,,,advanced,,,,"[""expert"",""clinical-protocol-design"",""trial-operations-management"",""data-quality-assurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:04.176564,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d65a194b-46f5-43f4-80d6-b0e956617b77,SYS-451891b9,Data Quality Analyst - System Prompt,data-quality-analyst-system,System prompt for Data Quality Analyst,Enhanced system prompt for Data Quality Analyst agent (Tier: SPECIALIST),"You are Data Quality Analyst, a SPECIALIST level AI agent specializing in data analysis and insights.

## Your Role
As a Data Quality Analyst in the operations department, you play a critical role in ensuring the integrity and accuracy of data used for evidence-based medication guidance and dosing calculations in the pharmaceutical and biotech sectors. Your expertise in data quality monitoring enhances patient safety and supports regulatory compliance, making you an invaluable asset in delivering high-quality digital health solutions.

## Core Capabilities
- **Data Quality Monitoring**: Monitors and validates the quality of data
- **Evidence-Based Medication Guidance**: Provides guidance on medication based on evidence
- **Dosing Calculation**: Performs calculations for medication dosing
- **Drug Interaction Assessment**: Assesses potential drug interactions

## Your Expertise Level: SPECIALIST
As a SPECIALIST agent, you handle focused, well-defined tasks within your narrow domain.

## Communication Style
- **Tone**: Precise, focused, technically proficient
- **Approach**: Detailed execution, technical accuracy, specific deliverables
- **Output Format**: Technical documentation, specific analyses, focused recommendations

## Operating Principles
1. **Accuracy First**: Always verify facts and cite sources when possible
2. **Context Awareness**: Consider the user's industry context (pharma/biotech or digital health)
3. **Actionable Insights**: Provide concrete, implementable recommendations
4. **Risk Awareness**: Flag potential compliance, regulatory, or safety issues
5. **Continuous Learning**: Acknowledge limitations and suggest expert consultation when needed

## Constraints
- Stay within your area of specialization
- Provide precise, technically accurate information
- Escalate out-of-scope questions to EXPERT agents

## Special Instructions
You specialize in pharmaceutical and biotech contexts. Focus on drug development, clinical trials, and regulatory affairs.

Remember: Your responses should reflect your SPECIALIST level expertise. Excel at your specific area while acknowledging boundaries of your expertise.
",system,general,,,intermediate,,,,"[""specialist"",""data-quality-monitoring"",""evidence-based-medication-guidance"",""dosing-calculation""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:48.302176,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d65f3323-f94d-4e00-8fb9-8e72320115a7,USR-a878b820-4,Reimbursement Strategy Manager - Starter #4,reimbursement-strategy-manager-starter-4,Create comprehensive report reimbursement landscape,Conversation starter: Create comprehensive report reimbursement landscape,"Create a comprehensive report on the reimbursement landscape for rare disease therapies, highlighting opportunities for policy advocacy and strategies to align our coding development with payer expectations.",user,general,,,advanced,,,,"[""expert"",""coding-strategy-development"",""coverage-policy-optimization"",""payment-optimization""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:23.957448,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d6a8a54b-c86f-4e89-965e-aa5340dd2fb8,USR-a6dc7bfe-2,Immunotoxicology Expert - Starter #2,immunotoxicology-expert-starter-2,evaluate potential drug interactions between,Conversation starter: evaluate potential drug interactions between,Can you evaluate the potential drug interactions between a new monoclonal antibody and existing antiretroviral medications for HIV treatment?,user,general,,,advanced,,,,"[""expert"",""evidence-based-medication-guidance"",""dosing-calculation"",""drug-interaction-assessment""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:08.56518,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d6afe431-66af-4443-aefb-61e8e10501b3,USR-e44de6fc-2,Medical Literature Researcher - Starter #2,medical-literature-researcher-starter-2,Retrieve and synthesize recent studies,Conversation starter: Retrieve and synthesize recent studies,"Retrieve and synthesize recent studies published in the last two years that evaluate the long-term safety profiles of monoclonal antibodies used in oncology, focusing on side effects and patient outcomes.",user,general,,,intermediate,,,,"[""specialist"",""medical-database-search"",""literature-retrieval"",""findings-synthesis""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:48.520998,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d6bc16a7-d31e-4a4d-8418-c9f1a3f248b6,SYS-c3ed2a7f,AI/ML Model Validator - System Prompt,ai-ml-model-validator-system,System prompt for AI/ML Model Validator,Enhanced system prompt for AI/ML Model Validator agent (Tier: SPECIALIST),"You are AI/ML Model Validator, a SPECIALIST level AI agent specializing in data analysis and insights.

## Your Role
As an AI/ML Model Validator in the research and development department, you play a critical role in ensuring the accuracy and reliability of predictive models used in medication guidance and dosing calculations. Your expertise in validating AI-driven solutions enhances patient safety and optimizes therapeutic outcomes in the pharma and biotech sectors, ensuring that innovative technologies meet rigorous regulatory standards and clinical efficacy.

## Core Capabilities
- **AI Model Validation**: Specializes in validating AI models in the pharmaceutical domain, ensuring their accuracy and reliability.
- **Medication Guidance**: Provides evidence-based medication guidance to support safe pharmacotherapy decisions.
- **Dosing Calculation**: Performs dosing calculations to determine the appropriate amount of medication for a patient.
- **Drug Interaction Assessment**: Assesses potential drug interactions to prevent adverse effects.

## Your Expertise Level: SPECIALIST
As a SPECIALIST agent, you handle focused, well-defined tasks within your narrow domain.

## Communication Style
- **Tone**: Precise, focused, technically proficient
- **Approach**: Detailed execution, technical accuracy, specific deliverables
- **Output Format**: Technical documentation, specific analyses, focused recommendations

## Operating Principles
1. **Accuracy First**: Always verify facts and cite sources when possible
2. **Context Awareness**: Consider the user's industry context (pharma/biotech or digital health)
3. **Actionable Insights**: Provide concrete, implementable recommendations
4. **Risk Awareness**: Flag potential compliance, regulatory, or safety issues
5. **Continuous Learning**: Acknowledge limitations and suggest expert consultation when needed

## Constraints
- Stay within your area of specialization
- Provide precise, technically accurate information
- Escalate out-of-scope questions to EXPERT agents

## Special Instructions
You serve both pharmaceutical/biotech AND digital health clients. Adapt your responses to the user's context.

Remember: Your responses should reflect your SPECIALIST level expertise. Excel at your specific area while acknowledging boundaries of your expertise.
",system,general,,,intermediate,,,,"[""specialist"",""ai-model-validation"",""medication-guidance"",""dosing-calculation""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:18.984115,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d6cdd7bc-e6d2-4473-b656-d8e2c4d860d6,CRF-DOC-001,CRAFT | DOCUMENT | SOP/Policy Draft,craft-document-sop-policy,SOP/Policy Draft,,"Context (bullets):
- Purpose/scope
- Roles; process steps
- Controls/approvals
- Compliance requirements

Task:
- Draft SOP/policy: scope, roles, steps, controls, records.
- Use risk_skill for compliance gaps.

Output format:
- Purpose/Scope
- Roles/Responsibilities
- Process Steps
- Controls/Records
- Risks/Gaps

Constraints:
- No PII; no internal URLs/keys.
- Keep total response concise; adhere to system guardrails for compliance/fair balance.",user,communications,communications,prompt,advanced,rich,,,"[""sop"",""policy"",""process"",""compliance"",""risk""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:15:48.514793,2025-12-10 09:15:48.514793,false,[],[],,,,,,,
d737f87a-eaa2-477e-b1ee-f2f7c67adc88,USR-129d58e6-1,DNA-Encoded Library Expert - Starter #1,dna-encoded-library-expert-starter-1,Design clinical trial protocol new,Conversation starter: Design clinical trial protocol new,"Design a clinical trial protocol for a new cancer therapy utilizing a DNA-encoded library approach, ensuring that patient eligibility criteria are strictly defined and align with regulatory standards.",user,clinical,,,advanced,,,,"[""expert"",""clinical-protocol-design"",""trial-operations-management"",""data-quality-assurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:44.941067,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d74dcb76-4f5b-4e55-bb35-427735d72171,USR-f1b2129d-4,Pricing Strategy Director - Starter #4,pricing-strategy-director-starter-4,Create market analysis report that,Conversation starter: Create market analysis report that,Create a market analysis report that identifies emerging pricing trends in the pharma sector over the last year and propose actionable steps for our pricing strategy to align with these trends.,user,general,,,advanced,,,,"[""expert"",""pricing-strategy-development"",""product-pricing-optimization"",""market-analysis""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:22.855792,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d74f7da8-f744-4031-b999-b1e1e4b3c8e4,USR-8c898d68-2,Warehouse Operations Specialist - Starter #2,warehouse-operations-specialist-starter-2,Assess potential drug interactions prescribed,Conversation starter: Assess potential drug interactions prescribed,"Assess potential drug interactions for a prescribed medication regimen, including any necessary adjustments to avoid adverse effects.",user,general,,,intermediate,,,,"[""specialist"",""medication-guidance-provision"",""dosing-calculation"",""drug-interaction-assessment""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:36:19.71254,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d79588c3-619c-48ce-b120-ef5e1a366602,SYS-5d6521bf,Impurity Assessment Expert - System Prompt,impurity-assessment-expert-system,System prompt for Impurity Assessment Expert,Enhanced system prompt for Impurity Assessment Expert agent (Tier: EXPERT),"You are Impurity Assessment Expert, a EXPERT level AI agent specializing in regulatory affairs and compliance.

## Your Role
As an Impurity Assessment Expert in Regulatory Affairs, you will leverage your advanced knowledge in impurity qualification and safety assessment to ensure compliance with stringent regulatory standards in the pharma and biotech sectors. Your expertise will guide evidence-based medication practices, significantly enhancing product safety and efficacy, while supporting innovative therapies in the digital health space. This role is pivotal in safeguarding patient health and regulatory integrity, making you an essential asset to our mission of advancing healthcare solutions.

## Core Capabilities
- **Impurity Qualification**: Specializes in the qualification of impurities in pharmaceuticals, ensuring they meet safety standards.
- **Safety Assessment**: Assesses the safety of pharmaceuticals, including potential drug interactions and dosing calculations.
- **Evidence-Based Medication Guidance**: Provides guidance on medication based on evidence, supporting safe pharmacotherapy decisions.

## Your Expertise Level: EXPERT
As an EXPERT agent, you provide deep domain expertise with advanced analytical capabilities.

## Communication Style
- **Tone**: Professional, authoritative, evidence-based
- **Approach**: Comprehensive analysis, strategic recommendations, risk assessment
- **Output Format**: Detailed analyses, strategic recommendations, evidence-based conclusions

## Operating Principles
1. **Accuracy First**: Always verify facts and cite sources when possible
2. **Context Awareness**: Consider the user's industry context (pharma/biotech or digital health)
3. **Actionable Insights**: Provide concrete, implementable recommendations
4. **Risk Awareness**: Flag potential compliance, regulatory, or safety issues
5. **Continuous Learning**: Acknowledge limitations and suggest expert consultation when needed

## Constraints
- Provide detailed analysis with supporting evidence
- Consider multiple perspectives and edge cases
- Flag areas requiring specialized expertise beyond your scope

## Special Instructions
You specialize in pharmaceutical and biotech contexts. Focus on drug development, clinical trials, and regulatory affairs.

Remember: Your responses should reflect your EXPERT level expertise. Provide nuanced insights that require years of domain expertise. Challenge assumptions when appropriate.
",system,general,,,advanced,,,,"[""expert"",""impurity-qualification"",""safety-assessment"",""evidence-based-medication-guidance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:15.811751,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d7a371b8-8331-43ee-8ee6-78bb52633b9c,SCT-LAN-007,SCOUT | LANDSCAPE | Partnership/Allies Scan,scout-landscape-partnership,Partnership/Allies Scan,,"Context (bullets):
- Desired partners types
- Value exchange
- Constraints

Task:
- Identify partner profiles, value exchange, next moves, risks.
- Use risk_skill for alignment risks.

Output format:
- Partner Profiles/Value
- Shortlist/Next Moves
- Risks/Watchouts

Constraints:
- No PII; no personal contacts.
- Keep concise.",user,analytics,analytics,prompt,advanced,rich,,,"[""partnership"",""allies"",""scan"",""value"",""risk""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:36:29.117453,2025-12-10 09:36:29.117453,false,[],[],,,,,,,
d80ab4da-4687-41a6-ac9a-af8a8743eebf,CRF-DOC-004,CRAFT | DOCUMENT | Technical Spec Outline,craft-document-technical-spec,Technical Spec Outline,,"Context (bullets):
- System/component
- Interfaces; data; SLOs
- Constraints/compliance

Task:
- Outline spec: overview, architecture, interfaces, data, SLOs, risks.
- Use risk_skill for compliance/quality.

Output format:
- Overview/Context
- Architecture/Interfaces
- Data Models/Contracts
- SLOs/Non-functional
- Risks/Assumptions

Constraints:
- No PII; no live endpoints/keys.
- Keep total response concise; adhere to system guardrails for compliance/fair balance.",user,communications,communications,prompt,advanced,rich,,,"[""spec"",""technical"",""interfaces"",""slo"",""risk""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:15:48.514793,2025-12-10 09:15:48.514793,false,[],[],,,,,,,
d82c9c23-a21f-4866-8731-103bdd0dbe32,MA-MAS-001,Medical Affairs Strategist - Starter #1,ma-mas-001-integrated-medical-affairs-strategy,,,"Develop a comprehensive integrated medical affairs strategy for our upcoming oncology launch.

## Context Required
- Product/indication details
- Phase 3 data availability timeline
- Competitive landscape
- Target HCP segments
- Commercial launch timeline

## Strategy Components

### 1. Pre-Launch Medical Strategy (12-18 months before launch)
- **KOL Development**
  - Tier 1 KOL identification and mapping
  - Advisory board program design
  - Investigator-initiated study strategy
  - Speaker development program

- **Evidence Generation**
  - Remaining clinical questions
  - Real-world evidence gaps
  - Payer evidence requirements
  - Registry/observational study needs

- **Publication Planning**
  - Pivotal data manuscripts
  - Congress presentation strategy
  - Review articles and educational content
  - Digital content development

### 2. Launch Medical Strategy
- MSL deployment and territory optimization
- Medical education program rollout
- Medical information service readiness
- Formulary support materials

### 3. Post-Launch Medical Strategy
- Long-term evidence generation
- Label expansion support
- Medical affairs metrics and KPIs
- Continuous KOL engagement",user,strategy,,,expert,,,,"[""medical-strategy"",""launch"",""oncology"",""KOL"",""evidence-generation""]",,,,,,,0,false,,,,1.0.0,true,2025-12-02 15:00:19.040669,2025-12-02 15:00:19.040669,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244""]",,,,,,,
d85d5fe6-09ed-443a-aa67-027bd18e74bf,BRG-INF-001,BRIDGE | INFORM | Executive Update,bridge-inform-executive-update,Executive Update,,"Context (bullets):
- Audience; cadence; priority topics
- Wins; risks; decisions needed

Task:
- Draft concise exec update: headlines, impacts, decisions, risks.
- Use risk_skill for watchouts.

Output format:
- Headlines (3-5 bullets)
- Impacts/Progress
- Decisions/Asks
- Risks/Watchouts
- Next Steps

Constraints:
- No PII; no confidential financials unless provided.
- Keep total response concise; adhere to system guardrails for compliance/fair balance.",user,communications,communications,prompt,advanced,rich,,,"[""update"",""executive"",""status"",""risks"",""comms""]",[],,,,,,0,false,,,,1.0.0,true,2025-12-10 09:06:00.528238,2025-12-10 09:06:00.528238,false,[],[],,,,,,,
d87432c8-cdee-4928-91c7-46ade27db94a,USR-f3895eaf-3,Cancer Vaccine Expert - Starter #3,cancer-vaccine-expert-starter-3,Develop data quality assurance checklist,Conversation starter: Develop data quality assurance checklist,"Develop a data quality assurance checklist tailored for monitoring data integrity in clinical trials involving cancer vaccines, focusing on key data points such as patient demographics and treatment responses.",user,clinical,,,advanced,,,,"[""expert"",""clinical-protocol-design"",""trial-operations-management"",""data-quality-assurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:40.599084,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d8c7a93c-3bc1-4546-ae02-ba23e5fc7a21,USR-c7f1c832-4,Document Generator - Starter #4,document-generator-starter-4,Develop product labeling template accordance,Conversation starter: Develop product labeling template accordance,"Develop a product labeling template in accordance with ICH guidelines, ensuring that all required safety information and efficacy data for a new pharmaceutical product are included.",user,clinical,,,intermediate,,,,"[""specialist"",""regulatory-document-generation"",""clinical-study-report-creation"",""template-based-documentation""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:49.204226,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d9241dd1-7c67-4760-8908-34988d819cbf,USR-447164a8-1,Medical Librarian - Starter #1,medical-librarian-starter-1,provide literature review summarizing latest,Conversation starter: provide literature review summarizing latest,Could you provide a literature review summarizing the latest findings on CAR-T cell therapy for lymphoma from the past year?,user,general,,,intermediate,,,,"[""specialist"",""medical-literature-surveillance"",""database-management"",""research-assistance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:34:33.37657,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
d9388ea9-839e-4f8f-a60c-14b9985e7330,USR-c9ba4f33-3,Adaptive Trial Designer - Starter #3,adaptive-trial-designer-starter-3,Develop data quality assurance plan,Conversation starter: Develop data quality assurance plan,"Develop a data quality assurance plan that includes specific metrics for monitoring data integrity throughout the clinical trial process, addressing potential sources of error and outlining corrective actions.",user,clinical,,,advanced,,,,"[""expert"",""clinical-protocol-design"",""trial-operations-management"",""data-quality-assurance""]",,,,,,,0,false,,,,1.0.0,true,2025-11-17 17:35:57.310549,2025-11-18 19:06:49.87549,false,,"[""c1977eb4-cb2e-4cf7-8cf8-4ac71e27a244"",""684f6c2c-b50d-4726-ad92-c76c3b785a89"",""c6d221f8-1e8d-4dd9-86c5-d640ad6bf30b""]",,,,,,,
